category,error_1,error_2,error_3,error_4,error_5,error_6,error_7,error_8,load_1_power,load_2_power,load_3_power,load_4_power,load_5_power,load_6_power,load_7_power,load_8_power,load_9_power,load_10_power,load_11_power,load_12_power,load_13_power,load_14_power,load_15_power,load_16_power,load_17_power,load_18_power,load_19_power,load_20_power,load_21_power,load_22_power,load_23_power,load_24_power,load_25_power,load_26_power,load_27_power,load_28_power,load_29_power,load_30_power,load_31_power,load_32_power,load_33_power,load_34_power,load_35_power,load_36_power,load_37_power,load_38_power,load_39_power,load_40_power,load_41_power,load_42_power,load_43_power,load_44_power,load_45_power,load_46_power,load_47_power,load_48_power,load_49_power,load_50_power,load_51_power,load_52_power,load_53_power,load_54_power,load_55_power,label
2a,0.13066378888093266,0.0005298917567830806,0.001005325906217689,0.008205616819660104,0.012282090899983812,0.0019814242272456948,0.0030403817095301464,0.0012761930743990751,0.5682545624999998,0.9347416458333334,0.9153791874999998,0.3522522291666668,0.33309470833333343,0.3096715833333333,0.5173144583333333,0.19443584791666668,0.8967783125000001,0.8270453125000001,0.503209125,0.4256977916666666,0.7899797708333333,1.3600724583333337,1.4485286041666663,1.3947112916666666,1.7188197500000004,0.9946910625000004,0.4597432083333333,1.1474818750000002,0.8451791875000002,0.6767118166666667,1.6280909999999995,0.6109773541666668,1.8326115416666664,0.9649605,0.3764418374999999,0.5572448749999999,0.22100471875,0.4625624833333332,1.0579175416666666,0.5581890833333333,0.3857305833333334,0.5504130208333334,0.6240218333333333,0.59260725,0.5562173958333334,0.20362461666666667,0.4038221874999999,0.3033236875,0.3287012333333333,0.5661515416666667,0.8831543458333333,0.4439011958333334,1.6195953541666663,1.7297711250000003,0.8753103124999998,1.7946212708333331,0.7324255833333334,0.17339519791666666,0.42310649999999994,0.6800230416666668,1.1016721458333334,0.48726810625,1.1093922083333332,0
2a,0.13066378888093266,0.0005298917567830776,0.001005325906217714,0.008205616819660089,0.0927041098326954,0.0019814242272456714,0.0030403817095301586,0.0012761930743990634,0.5682545624999998,0.9347416458333334,0.9153791874999998,0.3522522291666668,0.33309470833333343,0.3096715833333334,0.5173144583333333,0.19443584791666668,0.8967783125000001,0.8270453125000001,0.503209125,0.42569779166666666,0.7899797708333333,1.3600724583333337,1.4485286041666663,1.3947112916666666,1.7188197500000004,0.9946910625000004,0.4597432083333333,1.1474818750000002,0.8451791875000002,0.6767118166666667,1.6280909999999995,0.6109773541666668,1.8326115416666664,0.9649605,0.3764418374999999,0.5572448749999999,0.22100471875,0.4625624833333332,1.0579175416666668,0.2940884209219399,0.3857305833333334,0.5504130208333333,0.6240218333333333,0.59260725,0.5562173958333334,0.20362461666666667,0.4038221874999999,0.3033236875,0.3287012333333333,0.5661515416666667,0.8831543458333333,0.4439011958333334,1.6195953541666663,1.7297711250000003,0.8753103124999998,1.7946212708333331,0.7324255833333334,0.17339519791666666,0.42310649999999994,0.6800230416666668,1.1016721458333334,0.48726810625,1.1093922083333332,1
2a,0.10386002060060373,0.00043591626064252585,0.0008050736902341637,0.006462285779180947,0.01330587418879558,0.001381123101509658,0.002852573831233849,0.000992487597466864,0.5298256249999999,0.9176855833333332,0.6985052916666667,0.4859286666666667,0.4933294791666667,0.3150507708333333,0.41785925,0.12437178958333338,0.5972557708333334,0.6936742083333334,0.4490562916666667,0.3432555208333334,0.7109051666666667,1.0127467083333337,0.3567772708333333,1.3703858958333333,1.3152981458333333,0.8586067708333335,0.5168693333333332,0.9896450625000006,0.7557988958333333,0.6739726354166665,1.4946382291666664,0.7233173333333333,0.9221798125000004,0.2724117500000001,0.19252280833333327,0.5320704374999999,0.208605275,0.5335825833333333,0.9439631249999998,0.5818555416666665,0.3207357708333334,0.6801619375,0.4552177291666668,0.23363306249999996,0.3163974166666666,0.2417084354166667,0.6784450208333332,0.1642827375,0.3639474145833333,0.4885083333333333,0.5778828875,0.5498151979166667,2.140247833333334,2.497065,0.6707971875,1.975914416666667,0.5955599166666664,0.14950757916666665,0.5176051250000001,0.7682485624999998,0.9675153125000004,0.4319831458333332,0.6604436875000002,0
2a,0.10386002060060373,0.0004359162606425335,0.0008050736902341504,0.006462285779180955,0.10248815616964553,0.0013811231015096685,0.0028525738312338467,0.0009924875974668518,0.5298256249999999,0.9176855833333332,0.6985052916666667,0.4859286666666667,0.4933294791666667,0.3150507708333333,0.41785925,0.12437178958333338,0.5972557708333334,0.6936742083333334,0.4490562916666667,0.3432555208333334,0.7109051666666666,1.0127467083333337,0.3567772708333333,1.3703858958333333,1.3152981458333333,0.8586067708333335,0.5168693333333332,0.9896450625000006,0.7557988958333333,0.6739726354166665,1.4946382291666664,0.7233173333333333,0.9221798125000004,0.2724117500000001,0.19252280833333327,0.5320704374999999,0.208605275,0.5335825833333333,0.9439631249999998,0.3065573701864109,0.3207357708333334,0.6801619374999999,0.4552177291666668,0.23363306249999996,0.3163974166666666,0.2417084354166667,0.6784450208333332,0.1642827375,0.3639474145833333,0.4885083333333333,0.5778828875,0.5498151979166667,2.140247833333334,2.497065,0.6707971875,1.975914416666667,0.5955599166666664,0.14950757916666665,0.5176051250000001,0.7682485624999998,0.9675153125000004,0.4319831458333332,0.6604436875000002,1
2a,0.08047472545971536,0.0007569890813193622,0.00028760296810777757,0.008517944116749264,0.004973463629007037,0.002169129887372984,0.0014995636950664141,0.0009429527854099449,0.4903468541666666,0.5230955208333333,0.5286850208333332,0.3884005208333334,0.6133013958333334,0.4351881666666668,0.6804398750000001,0.17356260208333327,1.1932619791666668,0.3918288479166667,1.381913770833333,0.22496041458333332,0.053302660416666654,0.4185941666666666,0.5583774583333333,0.3205565395833333,0.44377088541666665,0.5964526875,1.0228164791666663,0.5831187916666666,0.31953883333333344,0.6930781874999999,0.204615625,1.0796918333333336,0.5684853749999998,0.3902504583333333,0.3827679583333333,0.9172301875,0.5965080625,1.7281005208333335,0.3123626229166667,0.5248500208333332,0.6749449166666667,0.4274407291666667,0.7362435416666666,0.9566898333333332,1.0579137916666663,0.4640580624999999,0.33370545833333337,1.276072583333333,0.363809625,0.6680526250000001,0.2945065208333333,0.3828474791666667,0.4612707291666666,0.7119363750000001,0.2947723354166667,0.05776159583333334,1.1693234166666666,0.3260555083333333,0.2925843958333333,0.8733668749999999,0.6312037916666667,0.4865538958333335,0.39933410416666665,0
2a,0.08047472545971536,0.0007569890813193582,0.0002876029681077831,0.00851794411674925,0.00497346362900705,0.05195563416320833,0.0014995636950664135,0.0009429527854099377,0.4903468541666666,0.5230955208333333,0.5286850208333332,0.3884005208333334,0.6133013958333334,0.4351881666666668,0.6804398750000001,0.1735626020833333,1.1932619791666668,0.3918288479166667,1.381913770833333,0.22496041458333332,0.053302660416666654,0.4185941666666666,0.5583774583333333,0.3205565395833333,0.44377088541666665,0.5964526875,1.0228164791666663,0.5831187916666666,0.31953883333333344,0.6930781874999999,0.204615625,1.0796918333333336,0.5684853749999998,0.3902504583333333,0.3827679583333333,0.9172301875,0.5965080625,1.7281005208333335,0.3123626229166667,0.5248500208333332,0.3141953137267527,0.4274407291666667,0.7362435416666666,0.9566898333333332,1.0579137916666663,0.4640580624999999,0.33370545833333337,1.276072583333333,0.3638096249999999,0.6680526250000002,0.2945065208333333,0.3828474791666667,0.4612707291666666,0.7119363750000001,0.2947723354166667,0.05776159583333334,1.1693234166666666,0.3260555083333333,0.2925843958333333,0.8733668749999999,0.6312037916666667,0.4865538958333335,0.39933410416666665,1
2a,0.0834717267425581,0.0009094320027827553,0.00033111340048886946,0.008177196729557674,0.0035093349307375125,0.0023817239920006185,0.0013485998130187149,0.000767317261949162,0.38444375000000014,0.358890125,0.3470741541666666,0.6406884791666666,0.4726615833333334,0.58272175,0.4153838333333333,0.19534842083333334,1.0351864791666665,0.3172303625,2.2354989166666663,0.3375786812500001,0.25606835416666657,0.4666185833333333,0.6286647500000001,0.4093323083333333,0.39993733333333337,0.5684875833333334,1.1509766458333333,0.4345140625000001,0.3393014999999999,0.7330210833333335,0.20263835416666676,1.0045724583333333,0.7333094583333333,0.496728125,0.4953863333333334,0.8578677916666667,0.4808424375000001,1.4849153333333336,0.2278628729166667,0.5279155104166666,0.6564283125,0.5497715208333332,0.8315087083333333,1.2586737916666668,1.0032684791666666,0.3315840416666667,0.3706168125,1.1221722500000002,0.3049913958333333,0.43599827083333337,0.16486793750000006,0.21719468750000004,0.3922079583333334,0.6273183750000001,0.5048789291666668,0.022679916666666668,0.937393791666667,0.4380391041666667,0.2440533125,0.6475547500000001,0.3472918125,0.5852694166666668,0.3641860416666667,0
2a,0.08347172674255805,0.0009094320027827641,0.0003311134004888791,0.008177196729557672,0.003509334930737493,0.047020709589940285,0.0013485998130187294,0.0007673172619491559,0.38444375000000014,0.358890125,0.3470741541666666,0.6406884791666666,0.4726615833333334,0.58272175,0.4153838333333333,0.19534842083333334,1.0351864791666665,0.3172303625,2.2354989166666663,0.3375786812500001,0.25606835416666657,0.4666185833333333,0.6286647500000001,0.4093323083333333,0.39993733333333337,0.5684875833333334,1.1509766458333333,0.4345140625000001,0.3393014999999999,0.7330210833333335,0.20263835416666676,1.0045724583333333,0.7333094583333333,0.496728125,0.4953863333333334,0.8578677916666669,0.4808424375000001,1.4849153333333334,0.2278628729166667,0.5279155104166666,0.305575602530123,0.5497715208333332,0.8315087083333333,1.2586737916666668,1.0032684791666664,0.3315840416666667,0.3706168125,1.1221722500000002,0.3049913958333333,0.43599827083333337,0.16486793750000006,0.21719468750000004,0.3922079583333334,0.6273183750000001,0.5048789291666668,0.022679916666666668,0.937393791666667,0.4380391041666665,0.2440533125,0.6475547500000001,0.3472918125,0.5852694166666668,0.3641860416666667,1
2a,0.07422424337676073,0.0006235257551168487,0.00036194442619730515,0.008450353866257237,0.004673385699952942,0.0021322980883416768,0.0021777220179772607,0.0013782775630744905,0.3977826458333333,0.3999049375000001,0.3041282479166666,0.7073190625000003,0.6006173958333333,0.6189335625,0.425191875,0.17591912499999993,0.8813320416666666,0.3611095270833333,1.180486875,0.34368269374999993,0.4090705604166667,0.3619049583333334,0.6754648333333333,0.35386591250000005,0.3938514375,0.5355275208333333,0.96762875,0.4288920416666666,0.33916729166666665,0.6578464999999999,0.2514204791666667,0.9351819791666668,0.7784633333333332,0.4441192500000002,0.5387035625,0.7071133124999999,0.4984499583333333,1.609784375,0.28538144583333325,0.6084827291666667,0.6286813958333334,0.4272559999999999,0.6016298541666666,1.0685775416666672,0.9052068541666666,0.3193219375,0.3483672291666667,1.1099267083333335,0.3948815833333334,0.3143344583333333,0.145302125,0.30451178958333325,0.3882847291666667,0.6368289166666667,0.4266690145833333,0.032970564583333334,0.9243431041666668,1.3212415958333332,0.26224338541666664,0.5612922083333335,0.4707739791666668,0.555237625,0.38336785,0
2a,0.07422424337676073,0.0006235257551168553,0.0003619444261972955,0.008450353866257239,0.004673385699952941,0.04787831661402028,0.002177722017977241,0.0013782775630744775,0.3977826458333333,0.3999049375000001,0.3041282479166666,0.7073190625000003,0.6006173958333333,0.6189335624999999,0.425191875,0.17591912499999993,0.8813320416666666,0.3611095270833333,1.180486875,0.34368269374999993,0.4090705604166667,0.3619049583333334,0.6754648333333333,0.35386591250000005,0.3938514375,0.5355275208333333,0.96762875,0.4288920416666666,0.33916729166666665,0.6578464999999999,0.2514204791666667,0.9351819791666668,0.7784633333333332,0.4441192500000002,0.5387035625,0.7071133124999999,0.4984499583333333,1.609784375,0.28538144583333325,0.6084827291666667,0.2926590652368451,0.4272559999999999,0.6016298541666666,1.0685775416666672,0.9052068541666666,0.3193219375,0.3483672291666667,1.1099267083333335,0.3948815833333334,0.3143344583333333,0.145302125,0.30451178958333325,0.3882847291666667,0.6368289166666667,0.4266690145833333,0.032970564583333334,0.9243431041666668,1.3212415958333332,0.26224338541666664,0.5612922083333335,0.4707739791666668,0.555237625,0.38336785,1
2a,0.08884479550969727,0.000970998415766174,0.0005056055394688916,0.01100313163802353,0.005980330807145592,0.002585660262500113,0.00255250093435416,0.0014091443776358568,0.38608572916666667,0.3872283958333333,0.3734525208333333,0.5872192083333333,0.6428232500000002,0.8827694166666665,0.4768478958333333,0.17930245416666665,1.9760078125,0.3234910270833333,1.8939558333333335,0.33894703749999994,0.6184615187500001,0.3975434166666667,0.8423809375000001,0.43932802291666667,0.3542955000000001,0.6049643125,1.0234897708333333,0.3974757291666668,0.3043996895833333,0.6738834166666666,0.2518839583333333,1.4455849583333336,0.9094950416666666,0.4628313958333334,0.6233051041666666,0.6910404166666669,0.4556271458333334,1.4637258125,0.2110724,0.50957175,0.6401596875,0.6971094166666668,0.539164125,1.5453551249999995,0.8888999791666667,0.35401122916666666,0.3648977708333333,1.62582025,0.3775649999999999,0.4270359374999999,0.1300377916666667,0.2674034520833333,0.41842483333333336,0.7196270833333335,1.1429973187499998,0.08337741250000001,0.9620803749999998,1.4999012895833337,0.19510671666666668,0.4516408333333334,0.4423686666666667,0.6609965000000001,0.4405638958333334,0
2a,0.0888447955096973,0.0009709984157661826,0.000505605539468892,0.011003131638023524,0.005980330807145593,0.049692742689160296,0.0025525009343541427,0.0014091443776358663,0.38608572916666667,0.3872283958333333,0.3734525208333333,0.5872192083333333,0.6428232500000001,0.8827694166666665,0.4768478958333333,0.17930245416666665,1.9760078125,0.3234910270833333,1.893955833333333,0.33894703750000005,0.6184615187500001,0.3975434166666667,0.8423809375000001,0.43932802291666667,0.3542955000000001,0.6049643125,1.0234897708333333,0.3974757291666668,0.3043996895833333,0.6738834166666665,0.2518839583333333,1.4455849583333336,0.9094950416666666,0.4628313958333334,0.6233051041666666,0.6910404166666669,0.4556271458333334,1.4637258125,0.2110724,0.50957175,0.29800235379595663,0.6971094166666668,0.539164125,1.5453551249999995,0.8888999791666667,0.35401122916666666,0.3648977708333333,1.62582025,0.3775649999999999,0.4270359374999999,0.1300377916666667,0.2674034520833333,0.41842483333333336,0.7196270833333335,1.14299731875,0.08337741250000001,0.9620803749999998,1.4999012895833337,0.19510671666666668,0.4516408333333334,0.4423686666666666,0.6609965000000001,0.4405638958333334,1
2a,0.11012840550634168,0.0011472389976057607,0.0007956258879831272,0.021385575557801614,0.0073266111918409045,0.003881316849891553,0.003498940540726136,0.0018331404853914434,0.9187919166666668,0.41102085416666667,0.6540075416666667,0.6156112291666666,0.5803946666666665,1.1679037500000005,0.5265047916666666,0.17888379166666665,1.7871326666666667,0.2357925375000001,2.2696290833333332,0.3353432583333333,0.6314540333333334,0.4368701875000001,1.5948337708333336,0.518601175,0.3414140416666666,0.4914496041666667,1.0459756458333334,0.3303513750000001,0.35914618749999994,0.6744298958333333,0.20719995833333327,1.6509486249999998,1.2216071875,0.6418644374999998,1.238618125,0.6935599375,0.5218636458333332,2.4942824166666666,0.2473703479166667,0.409928375,0.8642834791666668,1.028978979166667,0.6668175000000001,3.0484323958333337,1.0850652708333337,0.43025008333333337,0.2993560625,1.927610166666666,0.2687588958333333,0.33414241666666666,0.4803940208333333,0.2643687604166667,0.511951,0.8119155625000003,1.4885089874999995,0.08196743749999998,1.0963369583333338,1.2791073749999995,0.2954173333333333,1.1784307291666665,1.0726268958333334,1.1913978750000005,0.3914085208333334,0
2a,0.11012840550634168,0.0011472389976057735,0.0007956258879831256,0.02138557555780161,0.0073266111918409,0.043802097751828084,0.0034989405407261464,0.0018331404853914653,0.9187919166666668,0.41102085416666667,0.6540075416666667,0.6156112291666666,0.5803946666666665,1.1679037500000005,0.5265047916666666,0.17888379166666665,1.7871326666666667,0.2357925375000001,2.2696290833333332,0.3353432583333333,0.6314540333333333,0.4368701875000001,1.5948337708333336,0.5186011749999999,0.3414140416666666,0.4914496041666667,1.0459756458333334,0.3303513750000001,0.35914618749999994,0.6744298958333333,0.20719995833333327,1.6509486249999998,1.2216071875,0.6418644374999998,1.238618125,0.6935599375,0.5218636458333332,2.4942824166666666,0.2473703479166667,0.409928375,0.402334786410032,1.0289789791666666,0.6668175000000001,3.0484323958333337,1.0850652708333337,0.43025008333333337,0.2993560625,1.927610166666666,0.2687588958333333,0.33414241666666666,0.4803940208333333,0.2643687604166667,0.5119510000000002,0.8119155625000003,1.4885089874999995,0.08196743749999998,1.0963369583333336,1.2791073749999995,0.2954173333333333,1.1784307291666665,1.0726268958333334,1.191397875,0.3914085208333334,1
2a,0.09440370247327162,0.0008774024511656171,0.0005354249238198553,0.015209459977628119,0.0076542824185971345,0.0030178519038503077,0.0041752544652110864,0.0017451593361467992,0.4336917499999999,0.380241375,0.5020678395833332,0.6876838541666664,0.4819425625,1.4840894791666666,0.6026440208333332,0.3691694104166667,0.9459755625,0.4120271375,1.9519340625,0.27604528125000005,1.0768476875,0.384798125,0.6539311666666666,0.3603695416666666,0.3659964791666667,0.5058515416666666,1.0881829374999998,0.3972621666666665,0.557407125,0.7548690416666665,0.21614981249999995,1.2754263541666666,0.9522663541666668,0.5481364374999999,0.6933492083333336,0.7408519375,0.4714402708333332,3.3647777708333333,0.2426735020833333,0.42296506875,0.7016894374999999,0.5485068749999998,0.8017949375,1.105347354166667,1.1478216875,0.3799428333333334,0.3676414375000001,1.89431075,0.3782992708333334,0.4480388125,0.8824443541666663,0.312998625,0.5188496041666667,0.6906802083333333,1.6720632020833337,0.027018214583333332,1.1897567083333336,0.4904310916666666,0.275082125,1.0013408125,0.9961911458333332,0.6057623958333334,0.3872019791666666,0
2a,0.0944037024732716,0.0008774024511656133,0.0005354249238198594,0.015209459977628126,0.007654282418597125,0.04386002862478357,0.004175254465211093,0.0017451593361468086,0.4336917499999999,0.380241375,0.5020678395833332,0.6876838541666664,0.4819425625,1.4840894791666666,0.6026440208333332,0.3691694104166667,0.9459755625,0.4120271375,1.9519340625,0.27604528125000005,1.0768476875,0.384798125,0.6539311666666666,0.3603695416666666,0.3659964791666667,0.5058515416666666,1.0881829374999998,0.3972621666666665,0.557407125,0.7548690416666665,0.21614981249999995,1.2754263541666666,0.9522663541666668,0.5481364374999999,0.6933492083333336,0.7408519375,0.4714402708333332,3.3647777708333333,0.2426735020833333,0.42296506875,0.3266452232026261,0.5485068749999998,0.8017949375,1.105347354166667,1.1478216875,0.3799428333333334,0.3676414375000001,1.89431075,0.3782992708333334,0.4480388125,0.8824443541666663,0.312998625,0.5188496041666667,0.6906802083333333,1.6720632020833337,0.027018214583333332,1.1897567083333336,0.4904310916666666,0.275082125,1.0013408125,0.9961911458333332,0.6057623958333334,0.3872019791666666,1
2a,0.07271078886398688,0.0008790157678794428,0.0004799949040740089,0.008048479980850575,0.004032186742113439,0.002056318104873744,0.0015789873035607974,0.0007491443229149813,0.4197577291666666,0.4202078125,0.3403624833333333,0.7128881875,0.9954295833333332,0.8721369791666663,0.7177603124999999,0.4289177770833333,0.979702916666667,0.2960780145833333,2.0180212083333338,0.24574515208333345,0.9648088958333332,0.4476361250000001,0.5954623958333333,0.4516698208333332,0.4038630833333334,0.5018009583333333,0.9727799375000004,0.6718374791666665,0.380855125,0.6485065833333333,0.2571896875,0.9797767083333332,0.6437214374999999,0.5749857500000001,0.8641795624999999,0.8606652916666667,0.5125227708333332,1.5127978333333332,0.22023418125000005,0.3959616666666667,0.6289643125000001,0.5226734791666665,0.5304638958333334,0.9657293958333332,0.9950529374999998,0.31040814583333337,0.3434971875000001,1.1931342916666667,0.27128318749999986,0.5935692291666667,0.16636941666666666,0.3004758750000001,0.4601039375000001,0.7812540833333336,0.7655572291666665,0.02366606458333333,1.022339666666667,0.4409556875,0.30409158333333336,0.4287691874999999,0.3441584166666667,0.4375885625,0.3863352541666667,0
2a,0.07271078886398688,0.0008790157678794666,0.00047999490407400573,0.008048479980850533,0.004032186742113439,0.05324642871534199,0.001578987303560801,0.000749144322914992,0.4197577291666667,0.4202078125,0.3403624833333333,0.7128881875,0.9954295833333332,0.8721369791666663,0.7177603124999999,0.4289177770833333,0.979702916666667,0.2960780145833333,2.0180212083333338,0.24574515208333345,0.9648088958333332,0.4476361250000001,0.5954623958333333,0.4516698208333331,0.4038630833333334,0.5018009583333333,0.9727799375000004,0.6718374791666665,0.380855125,0.6485065833333333,0.2571896875,0.9797767083333332,0.6437214374999999,0.5749857500000001,0.8641795624999999,0.8606652916666667,0.5125227708333332,1.5127978333333332,0.22023418125000005,0.3959616666666667,0.2927907664892685,0.5226734791666665,0.5304638958333334,0.9657293958333332,0.9950529374999998,0.31040814583333337,0.3434971875000001,1.1931342916666667,0.2712831875,0.5935692291666667,0.16636941666666666,0.3004758750000001,0.4601039375000001,0.7812540833333336,0.7655572291666665,0.02366606458333333,1.022339666666667,0.4409556875,0.30409158333333336,0.4287691874999999,0.3441584166666667,0.4375885625,0.3863352541666667,1
2a,0.06800801401955553,0.0007664368804376231,0.000381386995950244,0.007980165286693904,0.01003678022302114,0.0015900325194902,0.0021096202545835057,0.0009959056200398088,0.13398830625,1.7684813124999996,0.2074648125,0.5657620208333332,0.4787964791666666,0.916717625,1.2749832708333333,1.1959947083333329,0.23785036875,0.4848188333333334,0.4328206041666667,1.0179738541666667,0.6739575208333334,0.4182988875000001,0.2694151812500001,0.5764425416666666,0.6054893333333331,0.31920193125,0.3284230270833333,0.4947757291666666,0.7819929166666665,1.2747681875,0.3862419791666665,0.2966267812499999,0.2925144791666667,0.4155774791666668,0.4378202708333334,0.4635568958333334,0.4719653333333334,0.8683451895833331,0.7939285208333335,0.4714799375,0.9865783124999998,0.3141604020833333,0.8776782499999998,0.4365928020833332,0.5945552916666669,0.4094011041666668,1.3477925416666665,0.5467745833333332,1.2280851875,0.8660514583333332,0.574682,0.16685687708333338,0.3563132291666667,0.8213505000000002,1.5859981041666664,0.2385380625,0.4495025000000001,0.6718092708333333,1.1921298333333332,0.5512706666666666,0.4959712604166666,1.0741384374999998,0.5312919791666669,0
2a,0.06800801401955553,0.0007664368804376123,0.0003813869959502411,0.007980165286693888,0.010036780223021144,0.02879636939403799,0.0021096202545835105,0.000995905620039808,0.13398830625,1.7684813124999996,0.2074648125,0.5657620208333332,0.4787964791666666,0.916717625,1.274983270833333,1.1959947083333329,0.23785036875,0.4848188333333334,0.4328206041666667,1.0179738541666667,0.6739575208333335,0.4182988875000001,0.2694151812500001,0.5764425416666666,0.6054893333333331,0.31920193125,0.3284230270833333,0.4947757291666666,0.7819929166666665,1.2747681875,0.3862419791666665,0.2966267812499999,0.2925144791666667,0.4155774791666668,0.4378202708333334,0.4635568958333334,0.4719653333333334,0.8683451895833331,0.7939285208333335,0.4714799375,0.9865783124999998,0.17109694564801528,0.8776782499999998,0.4365928020833332,0.5945552916666669,0.4094011041666668,1.3477925416666665,0.5467745833333331,1.2280851875,0.8660514583333332,0.574682,0.16685687708333338,0.3563132291666667,0.8213505000000002,1.5859981041666664,0.2385380625,0.4495025000000001,0.6718092708333333,1.1921298333333332,0.5512706666666666,0.4959712604166666,1.0741384374999998,0.5312919791666669,1
2a,0.06582730711752208,0.0007751368038740183,0.000516352916521434,0.005573911127250918,0.010932464912263087,0.0014227898617875895,0.0016548168273670346,0.0007615722159978229,0.16527907916666665,1.510863604166666,0.20582458333333334,0.5557346791666665,0.41371297916666655,0.8601992291666667,1.2712077083333335,1.0353069166666666,0.25507297916666666,0.37955725,0.5545887916666666,1.1479297499999996,1.0645045624999996,0.4539791895833332,0.38444866666666666,0.7428177708333332,0.4864345416666668,0.3637616958333333,0.4434697500000001,0.4812292708333334,0.828415185416667,1.1254379999999995,0.4464046250000001,0.2996756979166668,0.24511181250000005,0.4055109583333334,0.2295443125,0.39499204166666657,0.3913235625000001,0.3015111479166667,0.9312327291666666,0.3416788541666667,0.8856156875000002,0.22873822500000004,0.8014585812500002,0.3949773125,0.7867133125000002,0.3620250833333333,0.8340282708333334,0.6855078958333333,0.6318061041666666,1.0881804583333337,0.6627462083333334,0.4057436083333334,0.3695874583333333,0.9493244791666668,1.3965340208333334,0.28497483333333345,0.5334039166666669,0.3531411666666667,1.227884083333333,0.2525044374999999,0.3054870333333333,1.0362447083333333,0.3773029375000001,0
2a,0.06582730711752206,0.0007751368038740262,0.0005163529165214224,0.005573911127250919,0.010932464912263106,0.021292405839714604,0.0016548168273670498,0.0007615722159978332,0.16527907916666665,1.510863604166666,0.20582458333333334,0.5557346791666665,0.41371297916666655,0.8601992291666667,1.2712077083333335,1.0353069166666666,0.25507297916666666,0.37955725,0.5545887916666666,1.1479297499999996,1.0645045624999996,0.4539791895833332,0.38444866666666666,0.7428177708333332,0.4864345416666668,0.3637616958333333,0.4434697500000001,0.4812292708333334,0.828415185416667,1.1254379999999995,0.446404625,0.2996756979166668,0.24511181250000005,0.4055109583333335,0.2295443125,0.39499204166666657,0.3913235625000001,0.3015111479166667,0.9312327291666666,0.3416788541666667,0.8856156875000002,0.12457461663187985,0.80145858125,0.3949773125,0.7867133125000002,0.3620250833333333,0.8340282708333334,0.6855078958333333,0.6318061041666666,1.0881804583333337,0.6627462083333334,0.4057436083333334,0.3695874583333333,0.9493244791666668,1.3965340208333334,0.28497483333333345,0.5334039166666669,0.3531411666666667,1.227884083333333,0.2525044374999999,0.3054870333333333,1.0362447083333333,0.3773029375000001,1
2a,0.06580615899243765,0.0007629269483706446,0.00048575869620234884,0.006007955056827022,0.008888041878239552,0.001637528600336873,0.0016796537210500115,0.0008547667018990995,0.18777185,1.6397817916666673,0.2555533333333335,0.6080541041666666,0.4495514583333335,0.7077058125,1.4853869999999996,0.8820480624999999,0.3461864520833335,0.3918674375,0.4324468333333333,0.9623259583333332,1.025284729166667,0.3820159354166668,0.2585784479166667,0.7888570000000001,0.5037494375000001,0.3703186041666666,1.3446495916666668,0.42199558333333337,0.7530785291666667,1.11686025,0.4767514791666667,0.24959075416666665,0.26256247916666664,0.7061400833333332,0.19043229166666675,0.3920006875,0.4760202500000001,0.5691824791666666,1.1239378958333333,0.4165937291666668,1.0156124791666663,0.28589255416666665,0.7109182,0.3887493333333334,0.7808877708333334,0.28384472916666664,0.8434162708333331,0.3782847916666667,0.47896975,0.9568692708333334,0.6270432499999999,0.25851300208333344,0.5418488124999999,0.9519576041666666,1.4380097708333337,0.22065814583333332,0.4278964791666667,0.4284408958333333,1.2094333333333331,0.15720214583333333,0.4713795208333334,0.971031125,0.44082077083333343,0
2a,0.06580615899243766,0.0007629269483706465,0.0004857586962023374,0.00600795505682702,0.008888041878239562,0.02542295312471095,0.0016796537210500074,0.0008547667018990883,0.18777185,1.6397817916666673,0.2555533333333333,0.6080541041666666,0.4495514583333335,0.7077058125,1.4853869999999996,0.8820480624999999,0.3461864520833334,0.3918674375,0.4324468333333333,0.9623259583333332,1.025284729166667,0.3820159354166668,0.2585784479166667,0.7888570000000001,0.5037494375000001,0.3703186041666667,1.3446495916666668,0.42199558333333337,0.7530785291666665,1.11686025,0.4767514791666667,0.24959075416666665,0.26256247916666664,0.7061400833333331,0.19043229166666667,0.3920006875,0.4760202500000001,0.5691824791666666,1.1239378958333333,0.4165937291666668,1.0156124791666663,0.1557018086208435,0.7109181999999997,0.3887493333333334,0.7808877708333334,0.28384472916666664,0.8434162708333331,0.3782847916666667,0.47896975,0.9568692708333334,0.6270432499999999,0.25851300208333344,0.5418488124999999,0.9519576041666664,1.4380097708333337,0.22065814583333332,0.4278964791666667,0.4284408958333333,1.2094333333333331,0.15720214583333333,0.4713795208333334,0.971031125,0.44082077083333343,1
