category,error_1,error_2,error_3,error_4,error_5,error_6,error_7,error_8,load_1_power,load_2_power,load_3_power,load_4_power,load_5_power,load_6_power,load_7_power,load_8_power,load_9_power,load_10_power,load_11_power,load_12_power,load_13_power,load_14_power,load_15_power,load_16_power,load_17_power,load_18_power,load_19_power,load_20_power,load_21_power,load_22_power,load_23_power,load_24_power,load_25_power,load_26_power,load_27_power,load_28_power,load_29_power,load_30_power,load_31_power,load_32_power,load_33_power,load_34_power,load_35_power,load_36_power,load_37_power,load_38_power,load_39_power,load_40_power,load_41_power,load_42_power,load_43_power,load_44_power,load_45_power,load_46_power,load_47_power,load_48_power,load_49_power,load_50_power,load_51_power,load_52_power,load_53_power,load_54_power,load_55_power,label
6a,0.3447467045827339,0.0008180383216050919,0.0005275938085982339,0.01866783839361516,0.0046601718672905,0.002440775228670759,0.002304697433452755,0.0012952027718908694,1.191195145833333,0.4693375625000001,0.3013030625,0.2389504375,0.21597745833333334,1.3673387291666668,1.7214047916666664,0.23166947916666664,0.5233019166666667,1.461071416666667,0.3150309791666666,0.4239559166666666,0.5593782916666666,0.24576725,0.7318988124999998,1.0545265833333335,0.5526509791666667,0.2292896916666667,0.5671343541666668,0.12824844374999994,0.39591758333333343,0.38845616666666655,0.41579108333333337,1.3826527916666669,0.3625003541666667,0.4142861458333334,0.4976652708333334,1.4022181041666668,0.9388670833333336,0.4616304583333333,0.8327963750000001,0.5677249999999999,0.5345063541666667,0.835038770833333,0.18883039583333336,1.5314532229166666,0.4739790625,1.4121584791666668,0.6797069583333332,0.4550779791666668,0.2998565208333333,0.4233250416666667,0.19782176875,1.737150458333333,0.4619396666666667,0.7836169229166666,0.2490438333333333,0.3908020625000001,0.2774267916666666,0.7399884999999999,1.3406667916666664,0.7333411875000001,0.7656135833333333,1.5029098124999996,0.355059075,0
6a,1.0513919710334474,0.0008180383216050932,0.0005275938085982147,0.01866783839361516,0.0046601718672904975,0.0024407752286707586,0.002304697433452752,0.0012952027718908811,0.5243713304077533,0.4693375625000001,0.3013030625,0.2389504375,0.21597745833333334,1.3673387291666668,1.7214047916666664,0.23166947916666664,0.5233019166666667,1.461071416666667,0.3150309791666666,0.4239559166666666,0.5593782916666667,0.24576725,0.7318988124999998,1.0545265833333335,0.5526509791666667,0.2292896916666667,0.5671343541666668,0.12824844374999994,0.39591758333333343,0.38845616666666655,0.41579108333333337,1.3826527916666669,0.3625003541666667,0.4142861458333334,0.4976652708333334,1.4022181041666668,0.9388670833333336,0.4616304583333333,0.832796375,0.5677249999999999,0.5345063541666667,0.835038770833333,0.18883039583333336,1.5314532229166666,0.4739790625,1.4121584791666668,0.6797069583333332,0.4550779791666666,0.2998565208333333,0.4233250416666667,0.19782176875,1.737150458333333,0.4619396666666667,0.7836169229166666,0.2490438333333333,0.3908020625000001,0.2774267916666666,0.7399884999999999,1.3406667916666664,0.7333411875000001,0.7656135833333333,1.5029098124999996,0.355059075,1
6a,0.014754422853312209,0.0005352658440168559,0.0005345612575126278,0.01685925248495113,0.004569739799767689,0.010848439218843169,0.0020424924974725774,0.0009949752689768169,1.4930667916666664,0.2939963333333333,0.27407789583333336,0.20587225,0.07504450000000006,0.8919124791666667,0.6839882708333334,0.26362262500000005,0.02950916666666667,0.8645701458333331,0.3029334166666667,0.3072434375,0.3824203125000001,0.14584172916666668,0.8562780416666668,0.9679589583333332,0.5364005625,0.21551884375000008,0.3637380625000001,0.1579462125,0.3178951458333334,0.42745310416666665,0.24335645208333334,1.0318617916666666,0.3405232291666667,0.23196672916666666,0.3742385208333333,0.4459059375000001,0.7230725416666662,0.09736422916666666,0.8425046666666668,0.3224431041666667,0.33666181250000005,0.6057281250000001,-0.11637481250000005,0.5742083333333333,0.4107459791666667,1.7442824583333332,0.8260480833333338,0.36048139583333344,0.2859655145833334,0.3752778145833333,0.17122347500000004,0.9507892916666668,-0.010015416666666685,0.4889587270833333,0.22423035833333332,0.38905591041666665,0.3077035624999999,0.6060652916666668,0.7410116458333332,0.2240243333333333,0.6637180833333333,1.02660575,0.4484199895833334,0
6a,0.014314229712361369,0.0005352658440168572,0.0005345612575126303,0.01685925248495115,0.004569739799767687,0.010848439218843195,0.0020424924974725353,0.0009949752689768347,0.6572570604173943,0.2939963333333333,0.27407789583333336,0.20587225,0.07504450000000006,0.8919124791666667,0.6839882708333334,0.26362262500000005,0.0295091666666666,0.8645701458333331,0.3029334166666667,0.3072434375,0.3824203125000001,0.14584172916666668,0.8562780416666668,0.9679589583333332,0.5364005625,0.21551884375000008,0.3637380625,0.1579462125,0.3178951458333334,0.42745310416666665,0.24335645208333334,1.0318617916666666,0.3405232291666667,0.23196672916666666,0.3742385208333333,0.4459059375000001,0.7230725416666662,0.09736422916666666,0.8425046666666668,0.3224431041666668,0.33666181250000005,0.6057281250000001,-0.11637481250000008,0.5742083333333333,0.4107459791666667,1.7442824583333332,0.8260480833333338,0.36048139583333344,0.2859655145833334,0.3752778145833333,0.17122347500000004,0.9507892916666668,-0.010015416666666685,0.4889587270833333,0.22423035833333332,0.38905591041666665,0.3077035624999999,0.6060652916666668,0.7410116458333332,0.2240243333333333,0.6637180833333333,1.02660575,0.4484199895833334,1
6a,0.05759832396173607,0.0005608059119432721,0.0003908155401702537,0.005186979470368623,-0.01765308488216816,0.0014128189777464755,0.002777948108904844,0.0015379978024887976,0.7083218333333335,1.4857794375,0.4063674375,0.3668877083333335,0.13325324583333334,0.3914829583333334,0.4212357291666666,0.19217847916666664,0.5590322708333332,0.71827825,0.6643504583333333,0.11444002083333335,0.4110476875,0.4554568541666668,0.7502586458333335,0.3340997291666666,0.6431451875,0.15014420208333332,0.294742125,0.2329597083333333,0.4566259791666666,0.16017318125,0.6391955416666668,0.3038982291666666,0.668319,0.34079339166666656,0.2624045833333333,-0.02131116458333328,0.4900405416666666,0.21355800625,0.4994781041666666,0.05342850833333334,1.3776852291666666,0.5892302500000001,0.8306223333333335,-0.020218889583333344,0.27818516666666665,0.23081925,0.3943022708333333,0.5375503958333333,0.6532559791666667,0.8946693958333335,1.0550415625000005,0.4324873124999999,0.5732594166666666,0.3966795416666667,0.4842384583333333,0.11735861666666665,0.5662573958333333,0.3657895000000001,0.2701345666666666,0.6923123333333333,1.264398,0.28260591666666673,1.0657981250000002,0
6a,0.2118202730343838,0.0005608059119432696,0.00039081554017022607,0.005186979470368608,-0.017653084882168185,0.0014128189777464675,0.0027779481089048393,0.0015379978024888013,0.7083218333333333,0.7749919701940007,0.4063674375,0.3668877083333335,0.13325324583333334,0.3914829583333334,0.4212357291666666,0.19217847916666664,0.5590322708333332,0.71827825,0.6643504583333333,0.11444002083333335,0.4110476875,0.4554568541666668,0.7502586458333335,0.3340997291666666,0.6431451875,0.15014420208333332,0.294742125,0.2329597083333333,0.4566259791666666,0.16017318125,0.6391955416666668,0.3038982291666666,0.668319,0.34079339166666656,0.2624045833333333,-0.021311164583333302,0.4900405416666666,0.21355800625,0.4994781041666666,0.05342850833333334,1.3776852291666666,0.5892302500000001,0.8306223333333335,-0.020218889583333344,0.27818516666666665,0.23081925,0.3943022708333333,0.5375503958333333,0.6532559791666667,0.8946693958333335,1.0550415625000005,0.4324873124999999,0.5732594166666666,0.3966795416666667,0.4842384583333333,0.11735861666666665,0.5662573958333333,0.3657895000000001,0.27013456666666663,0.6923123333333333,1.264398,0.28260591666666673,1.0657981250000002,1
6a,0.05149219935723872,0.0006589908503846647,0.00040720865614188485,-0.0006350514056808174,0.017523656058232508,0.001377816089251736,0.003307530995879098,0.001563021655617585,0.6300485625000002,0.8905351458333332,1.0174734999999997,0.19283633541666667,0.1637169,0.4450988958333335,0.6561702083333333,0.2067463125,0.6940519375000002,0.8557425208333335,0.6660530916666665,0.10412706250000003,0.4190489583333333,0.5386582708333335,0.7269484166666667,0.3539061666666667,0.7037995416666667,0.19407978333333334,0.16543791666666666,0.3597873541666667,0.3653907083333335,0.2122782125,0.2260193750000001,0.4901850208333333,0.6470390416666668,0.17731118958333336,0.35605075,-0.021911375000000014,0.5837588958333332,0.1502479125,0.25391829166666674,0.2577895104166667,0.9820844583333332,0.9379929791666668,0.8627377291666667,-0.037141068749999985,0.2990264375000001,0.15104177708333333,0.5003169791666667,0.40043975,0.5248903749999998,0.6589230416666666,0.9389458541666668,0.4777511666666667,0.5007852229166666,0.3038524375,0.8676119583333336,-0.2346645770833333,0.8064599791666667,0.01693622916666666,0.3824710583333335,0.7354118541666667,0.8461838541666666,0.2947808333333333,0.9875796875,0
6a,0.14837770387383964,0.0006589908503846629,0.0004072086561418918,-0.0006350514056808128,0.01752365605823248,0.001377816089251728,0.0033075309958791018,0.0015630216556175734,0.6300485625000002,0.4645087755135775,1.0174735000000001,0.19283633541666667,0.1637169,0.4450988958333335,0.6561702083333334,0.2067463125,0.6940519375000002,0.8557425208333335,0.6660530916666665,0.10412706250000003,0.4190489583333333,0.5386582708333333,0.7269484166666667,0.3539061666666667,0.7037995416666667,0.19407978333333334,0.16543791666666666,0.3597873541666667,0.3653907083333335,0.2122782125,0.22601937500000005,0.4901850208333333,0.6470390416666666,0.17731118958333336,0.35605075,-0.02191137500000009,0.5837588958333332,0.1502479125,0.2539182916666668,0.2577895104166667,0.9820844583333332,0.9379929791666668,0.8627377291666667,-0.03714106875,0.2990264375000001,0.15104177708333333,0.5003169791666667,0.40043975,0.5248903749999998,0.6589230416666667,0.9389458541666668,0.4777511666666666,0.5007852229166666,0.3038524375,0.8676119583333336,-0.2346645770833333,0.8064599791666667,0.016936229166666622,0.3824710583333333,0.7354118541666667,0.8461838541666666,0.2947808333333333,0.9875796875,1
6a,0.06274427432748307,0.0005521095723291361,0.0003767066278088408,-0.008498469191339899,0.005414915586182842,0.0015981733748043011,0.001732379168306696,0.001135665387574925,0.7175084583333332,1.2277548125000004,0.3547372083333333,0.18308600833333336,0.18654814583333326,0.3719930208333335,0.4440181875,0.19663095833333336,0.3814081041666666,0.7449201666666666,0.7750055416666665,0.14828916666666667,0.4052553333333333,0.4329707083333332,0.6187584166666665,0.3609478333333334,0.7239806250000002,0.17546250833333332,0.14504850000000005,0.31040062500000004,0.36538225,0.2340445541666667,0.3337501666666667,0.3804048333333333,0.6202426875000001,0.28020490625,0.2963518541666667,0.8819733083333334,0.5539160208333332,0.1822697875,0.33406720833333337,0.4081013791666666,1.05464525,0.7752958958333336,1.1242831666666668,-0.06696032708333338,0.5739354166666667,0.2417493229166666,0.4479598958333335,0.2467424583333333,0.44920197916666665,0.56993425,1.142057916666667,0.5460599166666668,0.5104699833333334,0.33929827083333336,0.6048586041666669,-0.1029394583333333,1.0546992708333331,-0.14496637500000004,0.2576319541666667,0.765274625,0.967328625,0.2978308333333333,0.91770125,0
6a,0.183331387001213,0.0005521095723291079,0.0003767066278088259,-0.008498469191339867,0.005414915586182901,0.0015981733748043098,0.0017323791683066926,0.0011356653875749312,0.7175084583333334,0.6404046906555343,0.3547372083333333,0.18308600833333336,0.18654814583333326,0.3719930208333335,0.4440181875,0.19663095833333336,0.3814081041666666,0.7449201666666666,0.7750055416666665,0.14828916666666667,0.4052553333333333,0.4329707083333332,0.6187584166666666,0.3609478333333334,0.7239806250000002,0.17546250833333332,0.14504850000000005,0.31040062500000004,0.36538225,0.2340445541666667,0.3337501666666667,0.3804048333333333,0.6202426875000001,0.28020490625,0.2963518541666667,0.8819733083333334,0.5539160208333332,0.1822697875,0.33406720833333337,0.4081013791666666,1.05464525,0.7752958958333332,1.1242831666666668,-0.06696032708333338,0.5739354166666667,0.2417493229166666,0.4479598958333335,0.2467424583333333,0.44920197916666665,0.56993425,1.142057916666667,0.5460599166666668,0.5104699833333334,0.33929827083333336,0.6048586041666669,-0.1029394583333333,1.0546992708333331,-0.14496637500000004,0.2576319541666667,0.7652746250000001,0.967328625,0.2978308333333333,0.91770125,1
6a,0.0786891192654517,0.0005547626353766532,0.0005327513440377053,0.03942908585128,0.012690274442713477,0.0016697772798446786,-0.03621292320392346,0.0003943535405107881,0.7080055000000001,1.0419515833333333,0.30599606250000005,0.22037364583333327,0.13319917291666666,0.3896115833333333,0.6550170833333333,0.20846831250000009,0.38165716666666666,0.7090982291666666,0.6636994375000002,0.1125775625,0.4831145833333335,1.1163625208333336,0.5658820208333334,0.310197,0.8841164166666667,0.1907772854166667,0.13034879166666666,0.4010791458333333,0.3033898333333333,0.20647706041666655,1.2402291041666664,0.417889125,0.6321122083333334,0.21411934791666667,0.3609579166666666,1.0859794125,0.6596509583333333,0.15920282708333336,0.24606541666666665,0.6260797937500001,1.0945440416666663,1.090862125,1.1684925416666665,-0.06452483541666666,0.3646743125,0.2047647,0.4690240625000001,0.3067082083333333,0.40574322916666655,0.4572329375,1.3611293333333332,0.5551564791666667,0.4171677020833333,0.3048708125,0.3350827291666667,-0.25786152083333336,1.1248178750000004,-0.14232866666666674,0.30858111874999994,0.6767474791666667,0.8140172916666667,0.29568060416666664,1.4164139166666667,0
6a,0.17489716500534427,0.0005547626353766294,0.000532751344037704,0.039429085851280035,0.012690274442713385,0.001669777279844701,-0.03621292320392348,0.0003943535405107797,0.7080055000000001,0.5434885488609131,0.30599606250000005,0.22037364583333327,0.13319917291666666,0.3896115833333333,0.6550170833333333,0.20846831250000009,0.38165716666666666,0.7090982291666666,0.6636994375000002,0.1125775625,0.4831145833333335,1.1163625208333336,0.5658820208333334,0.310197,0.8841164166666667,0.1907772854166667,0.13034879166666666,0.4010791458333333,0.3033898333333333,0.20647706041666655,1.2402291041666664,0.417889125,0.6321122083333334,0.21411934791666667,0.3609579166666666,1.0859794125,0.6596509583333333,0.15920282708333336,0.24606541666666665,0.6260797937500001,1.0945440416666663,1.090862125,1.1684925416666665,-0.06452483541666666,0.3646743125,0.2047647,0.4690240625000001,0.3067082083333333,0.40574322916666655,0.4572329375,1.3611293333333332,0.5551564791666667,0.4171677020833333,0.3048708125,0.3350827291666667,-0.25786152083333336,1.1248178750000004,-0.14232866666666674,0.30858111874999994,0.6767474791666667,0.8140172916666667,0.29568060416666664,1.4164139166666667,1
6a,0.07641598096025454,0.0006913896217982389,0.0005441794182830974,0.011005665077803164,0.01300651715709613,0.0019748230789876997,0.004419877706690363,0.001885272922833268,1.1824266874999998,1.9972025833333336,0.9709325833333332,0.5346839999999999,0.12618810624999996,0.4228540208333335,0.9343328125,0.2173595416666667,0.6121244791666666,1.0867934166666666,0.5145626041666664,0.11174872916666664,0.4914159791666668,1.334542083333333,0.7392698750000001,0.4071586875,0.9434019999999996,0.18134727083333327,0.4908109166666667,0.9652976249999996,0.4479422916666667,0.1996653833333334,1.3757907500000002,0.5598992708333334,0.8415351041666668,0.4120559833333333,1.0555172291666666,1.0321482916666669,1.1921085833333336,0.17367690625,0.5863947708333334,0.6455823958333332,1.2041819583333333,1.2443170833333337,1.2395795416666664,0.045866037499999984,0.6347237083333332,0.2128704625,0.6517449583333335,0.3665815208333333,1.2114953749999997,1.196177125,1.5165250833333328,0.4664226249999999,1.155730729166667,0.3646081458333333,0.4634451875000001,0.004944604166666649,0.6749065208333335,0.11839643750000005,0.24207830416666665,0.7559935416666664,2.1069315208333337,0.3067777645833333,1.6242172916666664,0
